"","aa","year_haul","year","haul","Depth","Depth_cat","sh_lon","sh_lat","Area","Bottom.type","Bottom.type.new","Bottom.temperature...C.","Angu ang","Arge sph","Aris fol","Aris ant","Arno lat","Boop boo","Both pod","Call mac","Call ris","Cent gra","Chel cuc","Chro chr","Cong con","Cori jul","Dasy pas","Dent gib","Dent mac","Dent mar","Dipl ann","Dipl pun","Dipl vul","Eled cir","Eled mos","Engr enc","Epin aen","Etmo spi","Eutr gur","Gale mel","Gobi nig","Heli dac","Hopl med","Ille coi","Labr mer","Lepi cau","Lepi bos","Lepi cav","Lepi die","Lith mor","Loli for","Loli vul","Loph bud","Merl mer","Micr pou","Mull bar","Mull sur","Mura hel","Must mus","Myli aqu","Neph nor","Octo vul","Page aca","Page bog","Page ery","Phyc ble","Phyc phy","Poly ame","Pter bov","Raja ast","Raja cla","Raja mir","Sard pil","Sard aur","Scom sco","Scor not","Scor por","Scyl can","Sepi ele","Sepi off","Sepi orb","Serr cab","Serr hep","Serr scr","Siga lur","Siga riv","Sole sol","Sole mem","Spar cre","Spar aur","Sphy chr","Sphy sph","Spic fle","Spic mae","Spic sma","Spon can","Squa aca","Squa bla","Squi man","Step dia","Symp cin","Symp ros","Symp tin","Syng acu","Syng typ","Syno sau","Torp mar","Torp nob","Torp tor","Trac dra","Trac rad","Trac med","Trac tra","Trig luc","Trig las","Tris min","Upen mol","Upen por","Uran sca","Zeus fab"
"387",387,492008,2008,49,111,"101-200",24.383,35.40816667,"Crete","MaerlSand","Biogenic",NA,NA,NA,NA,NA,0.605899816380821,NA,NA,NA,NA,NA,-0.178718876119309,NA,NA,NA,NA,NA,-2.31681113355878,NA,NA,NA,NA,NA,-0.739618689669474,NA,NA,NA,NA,NA,NA,NA,NA,-0.29045981931449,NA,NA,NA,0.71900547047425,0.52214465946137,NA,NA,0.47361961868894,NA,-0.3059703956379,NA,-0.583789057386362,-0.043599154118574,NA,NA,NA,NA,NA,NA,NA,1.4346972858075,NA,NA,NA,NA,NA,NA,-0.97050727076871,NA,NA,NA,NA,NA,NA,0.461440114306263,NA,NA,-0.746175084593193,-0.486342828821754,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176083328256766,NA,0.693809516333481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37826894566585
"388",388,492014,2014,49,110,"101-200",24.38733333,35.40616667,"Crete","MaerlSand","Biogenic",NA,NA,NA,NA,NA,NA,0.952059811250873,NA,NA,NA,NA,NA,NA,-2.31708176638166,NA,NA,NA,-2.89954781560427,-1.48784566981592,NA,NA,NA,NA,-1.02073826663071,NA,NA,NA,NA,NA,NA,NA,NA,-0.361641087281689,NA,NA,NA,1.01264212661069,NA,NA,NA,NA,0.322980888342604,-1.79094035876656,NA,-0.249980874898267,1.48436475842773,NA,NA,NA,NA,0.518098278402195,NA,NA,-1.24667124742464,NA,NA,NA,NA,NA,NA,-1.0520102567177,NA,NA,-0.000207138857457496,NA,NA,NA,0.567961692712182,NA,NA,0.837025056255085,-0.577739159803998,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55474562706673,NA,-1.11107951902469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116945704512908,NA,NA,NA,-0.436018906964178,NA,NA,-0.244961486673819,NA,NA,NA,NA,NA,NA,NA
"389",389,492016,2016,49,110,"101-200",24.38083333,35.4095,"Crete","MaerlSand","Biogenic",NA,NA,NA,NA,NA,NA,0.0640441539653383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.210359097679153,-0.157993355122469,NA,NA,NA,NA,-0.629610347655464,NA,NA,NA,NA,NA,NA,NA,NA,-1.24079344508963,NA,NA,NA,-0.916330206684934,NA,NA,NA,NA,NA,1.08249071947265,NA,-0.0423990777249427,-2.28712265540267,NA,NA,NA,NA,-0.72462463267394,-0.616916696038434,NA,2.40509550341549,NA,NA,NA,NA,NA,NA,1.02924548180677,NA,NA,NA,NA,NA,NA,1.13318171642099,0.482639033541359,NA,-0.472207914928294,-0.371627314702585,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824248530141567,NA,-0.847879254595171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1378273708355,NA,NA,NA,NA,NA,NA,NA
"390",390,502001,2001,50,110,"101-200",23.89366667,35.6195,"Crete","Mud","Soft",16.15,NA,NA,NA,NA,NA,-0.427375402266979,NA,NA,NA,NA,0.458865833836872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31815684037968,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0989906317712012,NA,NA,NA,-0.493863628379949,NA,NA,NA,NA,-1.04992775183963,0.520367784560111,NA,NA,0.311648483895269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41696718730645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390602379534407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.371622829922088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.938201059725124,1.20474961246036,NA,NA,NA,NA,NA,NA,NA
"391",391,502003,2003,50,140,"101-200",23.895,35.624,"Crete","Mud","Soft",NA,NA,-1.40976824127939,NA,NA,NA,NA,NA,NA,NA,NA,0.435229696805031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46955689001933,NA,NA,NA,NA,NA,NA,NA,NA,0.799237233354608,NA,NA,NA,-0.0120509079678433,NA,NA,NA,NA,NA,0.0794571505870653,NA,NA,-1.00687831562541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50563996994272,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991502390173152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364309695357543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182360876930024,NA,NA,NA,NA,NA,NA,NA,-0.423732794979498
"392",392,502004,2004,50,131,"101-200",23.89033333,35.624,"Crete","Mud","Soft",NA,NA,2.29899397519154,NA,NA,NA,NA,NA,NA,NA,NA,-0.387147048242216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499980790284252,NA,NA,NA,NA,NA,-0.0198966469442069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.395867472403228,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.980385467849226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744547234869239,NA,0.280283298648319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15697686934454,NA,NA,NA,NA,NA,NA,NA
"393",393,502005,2005,50,140,"101-200",23.888,35.62316667,"Crete","Mud","Soft",15.5,NA,0.0709447564216762,NA,NA,-0.592280152367613,NA,NA,NA,NA,NA,-0.443297566285229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709573771635627,NA,NA,NA,NA,1.15549235879843,NA,-0.0715965828224087,NA,-1.20487406126795,0.938296092056865,NA,0.932464872782448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32729997851042,0.0405343018070832,NA,NA,NA,NA,NA,NA,-1.01676357000343,NA,-2.06429045592447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301679695280556,NA,1.33533213840824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52544504082398,NA,NA,NA,NA,NA,NA,NA
"394",394,502006,2006,50,133,"101-200",23.89383333,35.6235,"Crete","Mud","Soft",15.2,NA,-0.209722589438033,NA,NA,-0.70350391505104,NA,NA,NA,NA,NA,0.289219913800729,NA,NA,NA,NA,NA,NA,0.819865178775433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.120532960702455,NA,NA,NA,NA,0.0687518112606512,NA,0.0704527395331163,NA,NA,1.20022452543141,NA,NA,NA,NA,NA,NA,NA,-0.273864995334653,1.27332914845812,NA,NA,0.999142844945109,NA,NA,NA,NA,0.585882522155906,-0.431881118552169,NA,NA,NA,NA,NA,NA,-1.1524465669638,NA,0.412038711841027,-2.65608223102717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109222710221766,NA,-0.390031885307187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.528227662846906,NA,NA,0.954213552009134,NA,1.92285148435537,0.930324856588403,NA,NA,NA,NA,NA,NA,NA
"395",395,502008,2008,50,134,"101-200",23.896,35.62483333,"Crete","Mud","Soft",NA,NA,0.988708328171799,NA,NA,-0.722384061278506,NA,NA,-0.453766753682222,NA,NA,0.791159038050961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.263565166006893,NA,NA,NA,-0.105083406709069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0414926227096586,NA,NA,NA,-0.757701118698615,NA,NA,NA,NA,0.029655119924973,0.403950698861635,NA,NA,NA,NA,NA,NA,-0.984127454854829,NA,-0.665773503864711,-0.536228618676012,0.283488365057126,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29080853326373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.222473375426707
"396",396,502014,2014,50,134,"101-200",23.89516667,35.6245,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,-0.174368992773329,NA,NA,NA,NA,-0.973992566586612,NA,NA,NA,NA,NA,NA,0.902610486855866,NA,NA,NA,NA,0.190761619270914,NA,NA,NA,NA,NA,NA,NA,NA,1.07465110566146,NA,NA,NA,-0.698988275149377,NA,NA,NA,NA,NA,-0.531801539642676,NA,NA,NA,NA,NA,NA,NA,0.197608533552958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446234360325798,NA,NA,NA,NA,NA,NA,-2.78182011273625,NA,NA,1.59452222320696,0.740337006946107,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02333784423277,NA,-0.254066364948777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59125787585888,-1.16066001997504,0.0548027997732804,NA,NA,NA,NA,0.345157900126354
"397",397,502016,2016,50,133,"101-200",23.898,35.62383333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,-1.51300914914511,NA,NA,NA,NA,0.10487567690726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.558940204072857,NA,NA,NA,NA,NA,NA,NA,-0.233804669133675,NA,NA,NA,0.696805796051539,-0.800345740175612,NA,NA,NA,NA,0.598552323724686,NA,NA,-1.00276241367733,NA,NA,NA,NA,NA,NA,NA,1.68753682950892,NA,NA,NA,NA,NA,2.35058992293513,-0.52296892793615,NA,NA,NA,NA,NA,NA,1.31007825273913,NA,NA,1.22930668261917,-0.718894559345766,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47868975600075,NA,-1.37629661768523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.249408220988489,NA,-0.0521089218688992,NA,NA,NA,NA,NA
"398",398,512001,2001,51,67,"51-100",23.87016667,35.57283333,"Crete","Mud","Soft",16.61,NA,NA,NA,NA,NA,0.626175750722281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.16753353848936,-0.469527431915648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.159563496050691,NA,NA,NA,NA,NA,NA,NA,0.477627246802943,NA,NA,NA,NA,NA,NA,NA,NA,-1.35731049229917,NA,NA,NA,NA,NA,NA,NA,-0.521211894203347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31022077526993,NA,-0.485774994363862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.497947889972867,0.771535266651021,0.0329254461315555,-0.453022866174694,NA,NA,NA,NA,NA
"399",399,512003,2003,51,65,"51-100",23.87616667,35.57133333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,0.996341293153596,NA,NA,NA,NA,NA,NA,0.707950677963121,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23964280947393,-0.840397981800297,NA,NA,NA,NA,NA,NA,NA,-1.85502047646379,NA,NA,NA,2.67520917401036,NA,2.11343437559646,NA,NA,NA,0.220054131579357,NA,0.705425644921242,0.686503357469143,NA,NA,NA,NA,NA,0.250207833463683,NA,0.394298637188876,NA,NA,NA,NA,NA,NA,NA,0.707130682850436,NA,NA,NA,NA,NA,NA,NA,NA,1.10376817062609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683788813534459,NA,-0.0222520274419356,NA,NA,NA,-0.740958235601014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82425728440819,0.244274715496041,NA,NA,NA,NA,NA,-0.489301192223147
"400",400,512004,2004,51,64,"51-100",23.87883333,35.57083333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,-0.937690818997056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21435610111064,NA,-1.9361281234975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.371915807590207,NA,NA,NA,NA,NA,1.36764402442425,NA,-0.811822262626427,NA,NA,NA,NA,NA,NA,-0.14448702333112,NA,NA,NA,NA,NA,NA,NA,-0.459253532096508,NA,1.13711649201327,0.863762273324035,0.0353472752865605,NA,NA,NA,NA,NA,NA,-1.47059004618756,NA,NA,NA,NA,0.35310402308079,NA,NA,NA,NA,0.179291124850412,0.318196427473502,NA,-0.317256568391309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656249270441314,-1.80728936461947,NA,NA,NA,NA,NA,NA
"401",401,512005,2005,51,65,"51-100",23.88083333,35.57166667,"Crete","Mud","Soft",16.3,NA,NA,NA,NA,0.733916897228409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49286178217719,-0.488106530627141,NA,NA,NA,NA,NA,NA,NA,-0.928341057961739,NA,NA,NA,1.7717073517373,NA,NA,NA,NA,NA,NA,NA,2.19441946870717,NA,NA,NA,NA,NA,NA,-0.496721292119677,NA,-1.17865427342945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.776288800264456,NA,NA,NA,-0.808799714137513,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.635655746621854,NA,-1.3334173258501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534928836425706,NA,NA,NA,NA,NA,NA,-0.567110277305941,NA,NA,NA,NA,-0.0078115916825155,NA
"402",402,512006,2006,51,65,"51-100",23.88,35.57116667,"Crete","Mud","Soft",16.8,NA,NA,NA,NA,1.18180269137624,NA,NA,-0.0351737657463755,NA,NA,NA,NA,NA,NA,-0.549040253775893,NA,NA,NA,NA,NA,NA,NA,-0.0973181020547222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11500901964641,-0.423927900858426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0688996706404408,NA,NA,0.455085867021728,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5062489743432,NA,NA,NA,-0.587471434228099,NA,NA,NA,-1.03429879808731,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472010304288242,NA,-1.65247996851313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3424492622402,NA,NA,NA,NA,NA,NA,1.01031879024233,NA,NA,NA,NA,NA,NA
"403",403,512008,2008,51,64,"51-100",23.87716667,35.57116667,"Crete","Mud","Soft",NA,NA,NA,NA,NA,-0.112025414293081,NA,NA,NA,NA,NA,NA,NA,0.712895795840056,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.825071448199847,NA,NA,NA,NA,NA,NA,NA,NA,-0.193441770437549,NA,NA,NA,0.262017803836387,NA,NA,NA,-1.55711477654814,NA,NA,NA,0.360372317343419,-1.74164138466441,NA,NA,NA,NA,1.3306057453444,1.81479547927661,NA,NA,NA,NA,NA,NA,NA,NA,-0.293649983502415,-2.16509403701862,NA,NA,NA,-0.481982540022587,NA,1.32733805692354,NA,NA,NA,-0.657114096402734,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.296366716887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678307904676436,-0.162132067376769,-0.29566747533541,1.23256094168998,NA,NA,NA,-0.618761601205537,1.50170266410088
"404",404,512014,2014,51,64,"51-100",23.88666667,35.56983333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,-0.697910104511718,-0.77641083974857,NA,NA,NA,NA,NA,NA,-1.63720660919749,NA,0.0296750380926291,NA,NA,NA,NA,NA,NA,NA,-1.01977195738757,NA,NA,NA,NA,NA,NA,NA,NA,0.423588595447464,NA,NA,NA,-0.244980841972667,NA,NA,NA,-0.00624006145724619,NA,NA,NA,1.57695362473586,-0.236756358534574,NA,NA,NA,NA,NA,NA,NA,-0.283559620135299,NA,NA,NA,NA,NA,NA,-0.523803862988502,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53532944780587,1.18929747608953,NA,NA,NA,0.0551655901791491,NA,NA,NA,NA,NA,-1.38993668872675,NA,-0.435038751191839,NA,NA,NA,NA,-0.730682995005978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53635929168167,NA,NA,NA,-0.00226997983778517,-0.608970439607453
"405",405,512016,2016,51,64,"51-100",23.8805,35.57016667,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,-0.58405667642263,NA,NA,NA,NA,NA,NA,1.19096588485001,NA,-0.170821760025125,NA,NA,NA,-0.866018898404884,NA,NA,NA,1.12477089093211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00107564612664894,0.941981982038331,2.36163206523614,NA,0.228396414227884,NA,NA,NA,1.13139200953531,0.204518000381689,NA,NA,NA,NA,1.02985563678013,-0.689113770095842,NA,1.2078478204305,NA,NA,NA,NA,NA,NA,1.43337279237428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0754319717262755,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6474556268639,NA,-0.433359462702936,NA,NA,NA,NA,-0.745840135401879,NA,NA,NA,NA,NA,1.27131161337251,NA,NA,NA,-0.476117947119837,NA,NA,NA,0.713298158973888,NA,NA,NA,NA,NA,-0.0273272577109037
"406",406,522001,2001,52,22,"0-50",23.85566667,35.54483333,"Crete","Mud","Soft",19.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625205900566108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260730428853138,NA,NA,NA,NA,NA,-0.335708807698472,-0.469937050587262,NA,-0.642093255713449,NA,NA,NA,NA,NA,NA,NA,0.757207216371539,NA,NA,NA,NA,NA,NA,0.37238514237815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.225249377445713,NA,2.61301511058415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935096066478996,0.206877826774172,-1.01604414461578,NA,NA,NA,NA,NA
"407",407,522003,2003,52,26,"0-50",23.8645,35.54733333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0614105838063306,NA,NA,NA,-0.921182401564933,NA,NA,NA,NA,NA,NA,NA,NA,0.518737461863021,NA,NA,NA,NA,NA,NA,NA,-1.02016195419243,NA,NA,NA,-0.496661705086964,0.948557160845308,NA,NA,NA,NA,0.644782906896064,0.928583731518068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07616588051911,NA,0.154902028338421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667163774125898,NA,-0.0213301316358471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.945600523821231,NA,NA,NA,NA,NA,NA,NA,NA
"408",408,522004,2004,52,25,"0-50",23.88633333,35.54433333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,-0.405198561648965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.762630019558017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.800504146375883,NA,-0.584354290469809,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24992473749936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311292542538647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.467387148828412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.503642526207644,NA,NA,NA,NA,NA,NA
"409",409,522005,2005,52,25,"0-50",23.88516667,35.5445,"Crete","Mud","Soft",20.2,NA,NA,NA,NA,-1.49906029151812,0.661015423107773,1.0664598294367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193483837877016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261344683155294,1.57539342600061,NA,NA,-0.745989992551225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510962559535063,NA,NA,-0.240788200661033,NA,NA,NA,NA,NA,NA,-1.54674559466607,NA,NA,NA,NA,NA,NA,NA,-0.908656306406602,NA,NA,NA,NA,NA,NA,-0.991735521679358,NA,NA,NA,NA,NA,NA,NA,-1.04620496883549,NA,NA,NA,NA,-1.58148984933249,NA,NA,NA,NA,NA,1.07474278901687,NA,NA,NA,0.0893853198317061,NA,NA,NA,0.253996500178047,0.623528438503972,NA,NA,NA,NA,NA
"410",410,522006,2006,52,26,"0-50",23.88966667,35.5445,"Crete","Mud","Soft",18,NA,NA,NA,NA,-0.842607398001938,-1.08414776101332,-0.750803541594905,NA,NA,NA,NA,NA,NA,NA,0.169173702552211,NA,NA,NA,NA,NA,NA,NA,0.189145158845202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477686797927626,NA,NA,NA,NA,-2.42032212574182,NA,NA,NA,NA,NA,NA,NA,0.260258658239705,NA,NA,NA,NA,NA,1.14935310301164,NA,NA,NA,NA,NA,NA,NA,NA,-0.739386951793646,NA,NA,NA,NA,NA,NA,-0.532219414199637,NA,NA,NA,NA,NA,0.38546260443561,NA,1.21000369142472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.672779258831723,NA,NA,NA,1.36514067053747,NA,NA,NA,NA,0.206328540238562,NA,NA,NA,NA,NA
"411",411,522008,2008,52,28,"0-50",23.89583333,35.54383333,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,0.299119567071538,-0.29300389983566,NA,NA,NA,NA,NA,NA,NA,-1.73827853600506,NA,NA,NA,NA,NA,NA,NA,0.341408841849498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0825532011198,NA,NA,NA,-1.12051388632458,NA,NA,NA,-0.543938147308719,0.212294766501073,NA,NA,NA,NA,NA,NA,NA,-0.292039930519352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.799668065571662,0.216254918679704,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856373957668852,NA,0.384081338058396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6498596564187,NA,NA,NA,NA,NA,NA,NA,NA,0.315915132417893,NA,NA,NA,NA,NA
"412",412,522014,2014,52,27,"0-50",23.891,35.54416667,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,0.281974342501351,NA,NA,NA,NA,NA,NA,NA,0.0480858191136585,NA,NA,NA,NA,NA,NA,NA,-0.276607314656089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.418030469571382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00169886572958,NA,1.1553204358385,0.112425884423742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.360722980803999,NA,NA,NA,NA,0.308363019102444,NA,NA,NA,NA,NA,1.7686063122515,NA,NA,NA,0.427744464995332,NA,NA,NA,NA,1.73977919884935,NA,NA,NA,NA,NA
"413",413,522016,2016,52,28,"0-50",23.89216667,35.5435,"Crete","Mud","Soft",NA,NA,NA,NA,NA,NA,NA,1.58540403329231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.688884146693858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.916163819351275,NA,NA,NA,NA,NA,NA,NA,-0.99422414068164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21473856503692,0.619340396308089,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284508051281153,NA,1.41250708643414,NA,NA,NA,NA,0.187217084338495,NA,NA,NA,NA,NA,-0.331588701235791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.627086494209776,0.699710367366354,NA
"414",414,532001,2001,53,114,"101-200",23.64066667,35.55666667,"Crete","Mud","Soft",16.31,NA,-1.04554169196333,NA,NA,NA,-2.32024526011814,NA,NA,NA,NA,-0.781452922121009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0428423252635532,NA,NA,NA,NA,NA,NA,NA,NA,-0.708003120789039,NA,NA,NA,0.37046766745227,NA,NA,NA,NA,0.442307842061274,0.115568302858575,NA,-1.69718121547586,-0.721100859136676,NA,NA,NA,NA,NA,NA,NA,-0.16704118969047,NA,NA,NA,NA,NA,NA,NA,0.617711925720148,NA,NA,NA,NA,NA,NA,NA,NA,-0.259936281226545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676061243986771,NA,-0.0157379389312065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74449586293395,NA,NA,NA,NA,NA,NA,-1.25193414237163
